what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser.MemoryBrowser",1430902613906
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902616437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902631531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902634468
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430902645625
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430902653609
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1430902653765
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902657687
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430902663531
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430902663656
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902665343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902666843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902668375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902668390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902669640
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430902670734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902671812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902673359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902673859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902676281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902677828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902680281
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430902769156
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430902824000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902835328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902836234
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1430902836250
activated,perspective,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.CPerspective",1430902838718
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1430902842359
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1430902843250
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1430902844140
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1430902846906
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902846921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902849687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902854156
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430902860296
executed,command,,,"AUTOGEN:::org.eclipse.cdt.ui.editor.asm.AsmEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1430902861625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902864000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902864828
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1430902864843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902868265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902869531
executed,command,,,"AUTOGEN:::org.eclipse.cdt.ui.editor.asm.AsmEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1430902874484
executed,command,,,"AUTOGEN:::org.eclipse.cdt.ui.editor.asm.AsmEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1430902877296
error,log,,,"Internal error logged from CDI Debug: ",1430902884062
error,log,,,"Internal error logged from CDI Debug: ",1430902884062
error,log,,,"Internal error logged from CDI Debug: ",1430902884062
error,log,,,"Internal error logged from CDI Debug: ",1430902884078
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1430902896453
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430902897171
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.MemoryView",1430902898296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902921265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902922640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902931078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430902936921
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1430902936937
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1430902995562
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1430902997140
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1430902997250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903001718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1430903002484
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1430903002500
